,GMT,Magnitude,Persistence,StockPrice,PerChg,AbsPerChg,Currency
373,0.03125,1.00000151219,0.120000123978,17302.98,-0.0609143627283,0.0609143627283,JPY
374,0.0326388888889,1.00006784403,0.229999780655,17299.85,0.0922824131128,0.0922824131128,JPY
375,0.0333333333333,1.00000127827,0.120000123978,17300.24,0.00225435480656,0.00225435480656,JPY
376,0.0368055555556,1.00000138579,0.120000123978,17299.31,-0.0148560838554,0.0148560838554,JPY
377,0.0368055555556,1.00000138579,0.120000123978,5236.0,-0.0229182582124,0.0229182582124,AUD
378,0.0381944444444,1.00012798962,0.499999761581,17301.43,-0.0291883387674,0.0291883387674,JPY
379,0.0381944444444,1.00012798962,0.499999761581,5236.5,0.0401192113709,0.0401192113709,AUD
380,0.0638888888889,1.00000755133,0.120000123978,17272.2,-0.0130846099512,0.0130846099512,JPY
381,0.0680555555556,1.00000082153,0.120000123978,17282.25,0.0104742703311,0.0104742703311,JPY
382,0.0694444444444,1.00000247924,0.119999885559,17293.85,0.0201846578093,0.0201846578093,JPY
383,0.0701388888889,1.00000141803,0.119999885559,17294.86,0.00584022643888,0.00584022643888,JPY
384,0.0708333333333,1.000059331,0.360000133514,5250.1,0.00380959637327,0.00380959637327,AUD
385,0.0763888888889,1.00032120656,0.97000002861,17302.45,0.0160118568667,0.0160118568667,JPY
386,0.140972222222,1.00009921448,0.120000123978,5242.8,-0.00572213321126,0.00572213321126,AUD
